EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE,PID,SIM_HH_ID
150970.88,156771.16,44877.74,5,5,2,3,1,1,9,2025,1,11,1,1,4,1,2,1,999,3,2,3,2,3,2,2,0,2,3,2bb8752c,867
18970.875,41771.152,5877.739,7,0,8,4,2,2,9,2025,3,8,1,9,1,9,5,2,933,1,2,4,2,4,2,3,1,1,2,8018f880,867
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,3,9,999,1,1,3,2,2,2,3,0,2,1,c2839a32,867
20970.875,40771.152,4877.739,5,5,7,2,1,2,2,2025,1,11,1,2,4,1,2,1,999,2,1,2,2,2,2,3,0,3,2,c9231fba,868
33970.875,44771.152,3877.7388,6,2,10,3,2,1,2,2025,1,9,1,2,4,1,4,1,999,1,1,3,2,3,3,4,0,1,2,d9c133fe,868
37970.875,70771.16,7877.739,3,0,4,3,1,1,9,2025,2,9,2,9,1,12,3,1,535,1,2,3,1,3,3,3,0,1,1,b286946a,869
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,4,9,825,1,1,4,1,4,3,3,0,1,1,bc0914b7,869
36970.875,47771.152,5877.739,10,0,4,4,2,1,2,2025,3,7,1,6,1,2,3,1,999,1,2,4,1,4,2,3,0,1,1,eb214353,869
88970.875,146771.16,21877.738,13,0,7,2,1,1,9,2025,1,8,2,9,3,11,5,1,933,1,2,2,1,2,2,4,0,1,3,b917bf67,870
41970.875,60771.152,6877.739,5,0,2,2,2,1,9,2025,1,5,1,9,4,9,5,1,999,1,1,2,1,2,3,4,0,1,1,bdba1085,870
70970.875,74771.16,11877.738,13,5,7,3,1,1,9,2025,2,11,1,1,1,1,3,1,535,1,2,3,2,3,2,1,0,1,3,da686ef8,871
81970.875,87771.16,14877.738,4,4,5,4,2,1,2,2025,1,7,1,6,3,1,2,1,462,3,2,4,1,4,3,4,0,1,1,aa084a90,871
10970.876,31771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,3,0,1,2,2063f260,871
69970.875,76771.16,13877.738,3,5,5,6,1,1,2,2025,1,8,1,6,3,1,3,2,999,1,2,6,2,6,3,4,0,1,1,60c0b8f8,872
39970.875,38771.152,3877.7388,13,5,2,3,2,1,9,2025,1,4,3,1,4,1,2,1,999,2,1,3,2,3,2,4,0,1,1,37faadf9,872
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,3,0,1,1,60bc8766,872
10970.876,41771.152,5877.739,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,535,1,2,2,2,2,2,1,1,1,2,bd0bcf86,872
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,1,4,3,2,0,1,1,c01174ec,872
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,2,4,9,4,99,3,9,999,3,1,5,1,3,3,3,0,2,1,c394c13a,872
32970.875,42771.152,4877.739,13,4,10,3,1,1,2,2025,3,6,1,4,1,1,3,1,535,1,2,3,2,2,2,2,0,1,1,5f9e2b4e,873
35970.875,58771.152,6877.739,2,3,2,2,2,1,7,2025,1,11,1,4,3,1,4,1,999,1,2,2,1,2,2,3,0,1,1,488c9e81,873
110970.875,116771.16,15877.738,6,5,5,2,2,1,2,2025,1,5,1,4,2,1,3,1,535,1,2,2,1,2,2,4,0,1,1,a1ecbce4,873
28970.875,69771.16,9877.738,5,0,2,2,1,1,9,2025,1,11,1,9,4,12,1,1,999,1,2,2,2,2,2,3,0,1,1,3bbd182f,874
10970.876,19771.152,2877.7388,13,0,99,3,2,9,9,2025,1,4,3,9,4,14,2,1,462,2,1,3,2,3,2,3,0,1,1,fbadf9ab,874
37970.875,49771.152,3877.7388,5,4,2,3,1,1,2,2025,1,9,1,4,4,1,5,1,999,1,1,3,1,3,2,2,0,2,2,569770e5,875
34970.875,45771.152,2878.7388,13,2,5,4,2,1,2,2025,1,9,1,2,4,1,5,1,999,1,2,4,1,4,2,4,0,2,2,2888a7e9,875
10970.876,16772.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,4,9,835,3,1,5,1,5,2,4,0,2,3,760a6fb6,875
10970.876,51771.152,5877.739,10,0,99,2,1,9,9,2025,2,11,2,9,1,13,2,1,462,3,3,2,1,2,1,1,1,1,2,d1d265a5,876
49970.875,82771.16,9877.738,10,5,5,2,2,2,9,2025,1,9,1,1,2,1,5,1,999,1,2,2,1,2,3,4,0,1,1,321a3bec,876
10970.876,39771.152,3877.7388,11,0,99,2,1,9,9,2025,1,12,1,9,3,13,3,1,999,3,2,2,2,2,1,1,0,1,2,0c71b63e,877
10970.876,30771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,1,2,1,2,1,1,2,d57cd67c,877
60970.875,78771.16,8877.738,2,7,2,3,1,1,9,2025,1,7,2,1,4,1,3,1,999,1,3,3,1,3,2,2,0,1,1,18e2ed9b,878
17970.875,32771.152,3877.7388,13,0,99,3,2,9,9,2025,1,9,3,9,4,13,4,1,825,1,1,3,2,3,2,3,0,1,1,a5c97655,878
10970.876,21771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,14,2,1,999,2,2,2,1,2,1,2,0,2,2,15887662,878
10970.876,33771.152,3877.7388,13,0,99,2,1,9,9,2025,2,13,1,9,1,13,4,1,999,1,2,2,2,2,2,3,0,2,1,013f3fed,879
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,4,1,4,2,3,0,1,3,44f2d5bd,879
28970.875,33771.152,2877.7388,5,4,7,2,1,1,2,2025,1,11,1,5,4,1,2,1,999,2,1,2,1,2,2,2,0,1,2,02db78d4,880
53970.875,53771.152,5877.739,2,5,6,2,2,1,9,2025,1,8,1,1,4,1,3,2,999,3,1,2,1,2,2,2,0,3,2,2b5bcf28,880
26970.875,59771.152,8877.738,13,5,8,3,1,2,9,2025,1,11,1,1,4,1,3,1,999,1,2,3,2,3,2,2,1,1,2,41877657,881
10970.876,29771.152,2877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,13,2,1,999,2,2,2,1,2,3,3,0,1,1,d6f3dfac,881
64970.875,65771.16,8877.738,5,5,2,2,2,1,9,2025,3,5,1,1,1,1,3,1,999,1,1,2,2,2,2,2,0,2,1,0c21a84c,881
27970.875,60771.152,9877.738,7,4,2,3,1,2,9,2025,2,9,1,1,1,1,2,1,462,1,2,3,2,3,2,3,0,2,1,2b3cde4a,882
10970.876,31771.152,2878.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,13,2,1,462,2,2,2,1,2,2,3,1,1,2,058a8fe0,882
50970.875,64771.152,8877.738,10,5,4,4,2,1,2,2025,1,9,3,6,2,1,3,1,999,1,1,4,1,4,2,4,0,1,1,1c5b5446,882
51970.875,63771.152,11877.738,13,2,7,4,1,1,9,2025,1,7,3,1,4,1,3,1,535,1,1,4,2,4,2,3,1,2,3,d6b0e79e,883
36970.875,37771.152,2878.7388,13,5,9,3,2,1,2,2025,1,3,4,5,4,1,2,1,462,2,1,2,2,2,2,2,1,1,2,aac2c60f,883
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,2,4,9,1,99,4,9,835,1,1,4,1,4,2,3,0,1,1,05dcfa0d,883
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,3,99,2,9,462,3,1,3,1,3,2,2,0,1,2,90f0ee84,883
71970.875,82771.16,15877.738,8,8,8,2,1,1,4,2025,1,5,1,2,2,1,5,1,933,1,1,2,2,2,1,2,0,1,2,8cbd3add,884
10970.876,21771.152,2877.7388,5,0,2,2,2,1,9,2025,3,8,1,9,1,10,2,1,462,3,1,2,1,2,2,3,0,1,1,26d16d00,884
10970.876,44771.152,2878.7388,2,0,99,2,1,9,9,2025,1,13,1,9,2,13,3,1,535,1,2,2,2,2,3,4,0,1,1,300c54c9,885
10971.876,50771.152,6877.739,9,0,99,2,2,9,9,2025,1,13,1,9,4,13,3,1,999,1,2,2,2,2,2,4,0,3,1,c61f32c0,885
79970.875,88771.16,18877.738,8,6,8,3,1,1,2,2025,1,11,1,4,4,1,3,1,999,1,2,3,2,3,3,4,0,1,1,f31ec8db,886
10970.876,17771.152,2877.7388,13,0,9,4,2,1,9,2025,1,3,3,9,4,10,3,2,999,3,1,4,2,4,2,4,0,1,1,4be2424f,886
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,3,9,999,3,1,5,2,5,2,3,0,2,1,314c3062,886
130970.875,116771.16,30877.738,5,5,2,4,1,1,2,2025,3,9,1,6,1,1,3,1,535,1,2,4,2,4,2,2,0,3,2,68f610b4,887
10970.876,40771.152,6877.739,3,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,3,2,2,1,2,2,3,0,1,1,d6794263,887
47970.875,62771.152,5877.739,7,0,3,2,2,1,9,2025,1,5,4,9,3,7,3,2,999,1,1,2,2,2,2,3,0,1,1,d2a46d1b,887
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,5,9,999,1,1,5,1,5,2,3,0,1,1,93df030b,887
75970.875,84771.16,13877.738,13,4,2,2,1,1,9,2025,2,8,1,1,1,1,3,1,535,1,2,2,2,2,2,2,0,2,1,a8060db1,888
10970.876,35771.152,3877.7388,10,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,2,0,2,2,9ca8b955,888
51970.875,62771.152,4877.739,13,6,2,2,1,1,9,2025,1,10,2,1,4,1,3,1,999,1,1,2,1,2,1,1,1,2,2,60974b5e,889
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,2,2,3,9,1,99,3,9,535,3,1,4,2,4,2,3,1,2,3,8e820772,889
43970.875,50771.152,4877.739,4,5,2,2,1,1,2,2025,1,5,1,4,4,1,3,1,999,1,2,2,1,2,2,1,0,1,3,8ce48ebb,890
10970.876,23771.152,2877.7388,13,0,7,3,2,1,9,2025,1,5,3,9,4,3,4,1,825,1,1,3,2,3,2,1,1,1,2,387b8342,890
65970.875,67771.16,7877.739,3,5,7,4,1,1,9,2025,3,8,1,1,1,1,4,1,825,1,2,4,2,4,2,2,1,1,2,ece54bf8,891
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,2,3,9,4,99,3,9,535,3,1,5,2,5,2,3,1,1,3,50e7029f,891
33970.875,45771.152,3877.7388,6,4,2,2,2,1,2,2025,1,5,4,4,4,1,5,2,933,1,1,2,2,2,3,4,0,1,1,b29ccf5b,891
42970.875,56771.152,4877.739,2,4,4,2,2,1,6,2025,2,7,1,4,1,1,2,1,462,3,1,2,1,2,3,4,0,1,1,d242721f,891
38970.875,66771.16,9877.738,8,0,8,2,1,1,9,2025,1,5,1,9,4,3,3,2,999,1,1,2,2,2,3,4,0,2,1,60f906a8,892
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,3,9,999,1,1,4,2,4,2,3,0,1,1,3d80fca1,892
10970.876,52771.152,7877.739,10,0,99,2,1,9,9,2025,1,13,2,9,1,13,3,1,535,1,3,2,1,2,2,4,0,1,1,ce34d6a9,893
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,2,3,9,1,99,2,9,462,3,1,4,2,4,2,4,0,1,1,ad5d42ee,893
59970.875,79771.16,13877.738,1,5,4,2,1,1,2,2025,2,11,1,4,1,1,3,1,999,1,2,2,1,2,2,3,0,1,1,af3cfb7f,894
37970.875,36771.152,2878.7388,4,5,7,3,2,1,2,2025,1,10,1,4,4,1,4,1,999,1,2,3,1,3,2,3,0,2,1,b8d26f38,894
19970.875,50771.152,7877.739,13,0,99,2,1,9,9,2025,1,11,1,9,4,13,4,1,835,1,2,2,2,2,2,2,0,2,2,430bdaea,895
51970.875,62771.152,6877.739,9,4,3,3,2,1,2,2025,1,7,1,4,4,1,2,1,999,3,1,3,1,3,2,3,0,1,3,98f0c67c,895
45970.875,96771.16,16877.738,4,0,2,3,1,1,9,2025,1,12,1,9,4,11,3,1,535,1,1,3,2,3,3,4,0,1,1,c3956b92,896
10970.876,44771.152,4877.739,5,0,99,2,2,9,9,2025,1,12,1,9,3,13,5,1,999,1,2,2,1,2,3,4,0,1,1,7cff6de2,896
10970.876,19771.152,2877.7388,2,0,6,2,2,1,9,2025,1,7,4,9,2,12,3,2,999,1,1,2,2,2,2,1,0,1,1,64188195,896
49970.875,99771.16,22877.738,13,5,10,2,1,3,2,2025,1,12,1,4,4,1,4,1,999,1,2,2,2,2,2,2,0,1,1,a644f60a,897
13970.876,47771.152,4877.739,8,5,8,2,2,2,9,2025,1,12,1,1,4,1,3,1,999,1,2,2,2,2,2,1,0,1,2,0c92a017,897
73970.875,77771.16,14877.738,5,5,8,3,1,1,2,2025,1,11,1,5,4,1,3,1,535,1,2,3,2,3,2,2,0,1,3,7390a520,898
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,4,9,2,99,2,9,462,3,1,3,1,3,2,2,0,2,1,9f393429,898
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,5,2,5,2,3,1,1,2,81655124,898
10970.876,20771.152,2877.7388,13,0,99,2,1,9,9,2025,1,6,2,9,4,14,1,1,999,1,1,2,1,2,2,3,0,1,1,542da404,899
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,3,9,535,1,1,4,2,4,2,3,0,1,3,62a2cbeb,899
74970.875,86771.16,11877.738,4,5,2,3,1,1,9,2025,2,11,2,1,1,1,3,1,535,1,3,3,1,3,2,1,0,1,2,9d52d320,900
66970.875,81771.16,18877.738,5,5,2,5,2,1,2,2025,1,7,1,4,4,1,2,1,999,3,1,5,2,5,2,2,0,1,2,b6d0ed4c,900
10970.876,16771.152,2877.7388,13,2,7,4,2,1,5,2025,1,3,3,4,4,1,2,2,999,3,1,4,2,4,3,4,0,1,1,b23bd2f6,900
19970.875,71771.16,7877.739,10,0,5,2,1,2,9,2025,2,12,2,9,1,11,5,1,933,1,2,2,2,2,1,1,0,1,2,d70cfbf5,901
10970.876,20771.152,2877.7388,8,0,99,3,2,9,9,2025,2,10,3,9,1,13,3,1,999,1,1,3,2,3,2,3,0,1,1,7e34e792,901
10970.876,43771.152,5877.739,10,0,99,2,1,9,9,2025,1,12,1,9,4,13,1,1,999,1,2,2,1,2,3,4,0,1,1,a703c603,902
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,3,99,3,9,999,3,1,4,1,4,2,4,0,3,1,ad9c5922,902
17970.875,41771.152,4877.739,4,0,99,4,1,9,9,2025,1,9,1,9,4,13,2,1,999,3,2,4,1,4,2,2,0,1,1,5c5c79c4,903
17970.875,25771.152,2877.7388,3,2,7,2,2,1,7,2025,1,4,1,4,4,1,2,2,999,3,2,2,1,2,3,4,0,1,1,3b0b95a5,903
48970.875,54771.152,8877.738,4,5,8,2,2,1,2,2025,3,6,1,2,1,1,4,1,825,1,1,2,2,2,2,3,0,1,1,e6439a40,903
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,1,4,2,4,0,1,1,9abe819a,903
48970.875,66771.16,9877.738,8,5,8,2,1,1,2,2025,1,8,1,4,4,1,3,1,999,3,2,2,2,2,2,1,0,2,2,9172e114,904
22970.875,24771.152,2877.7388,13,4,8,3,2,1,2,2025,1,4,4,2,4,1,5,1,933,1,1,3,2,3,3,3,0,1,1,2a67fe38,904
58970.875,92771.16,15877.738,8,5,2,2,1,1,4,2025,2,12,1,4,1,1,3,1,999,1,2,2,1,2,3,3,0,1,1,acd7e125,905
24970.875,40771.152,6877.739,13,9,8,2,2,1,2,2025,1,11,1,2,4,1,2,1,999,3,1,2,2,2,2,3,0,2,1,94eb300b,905
10970.876,36771.152,5877.739,13,0,99,2,1,9,9,2025,2,11,1,9,1,13,2,1,462,4,2,2,2,2,2,3,1,1,3,119acf6b,906
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,3,9,535,1,1,3,2,3,2,2,0,2,3,2f999bad,906
130970.875,114771.16,20877.738,5,5,3,2,1,1,2,2025,1,6,1,5,4,1,3,1,999,1,2,2,2,2,1,1,0,2,2,93216fa2,907
23970.875,57771.152,6877.739,5,0,7,3,2,1,9,2025,1,11,1,9,4,3,3,1,999,1,1,3,2,3,3,4,0,2,1,eb7e4398,907
83970.875,100771.16,16877.738,6,5,4,2,1,1,2,2025,1,7,1,4,2,1,4,1,999,1,2,2,1,2,2,3,0,1,1,9caa4240,908
10970.876,18771.152,2877.7388,13,0,4,2,2,1,9,2025,1,3,1,9,4,9,1,2,999,3,1,2,1,2,2,2,0,1,1,5bc9af16,908
10970.876,40771.152,4877.739,13,0,99,2,1,9,9,2025,1,13,1,9,4,13,3,1,999,1,2,2,2,2,2,4,0,1,1,418b6e12,909
30970.875,38771.152,3877.7388,13,5,4,2,2,1,2,2025,1,11,1,5,4,1,2,1,999,2,2,2,1,2,2,2,0,1,2,83f6e4db,909
17970.875,81771.16,16877.738,8,0,99,2,1,9,9,2025,1,13,1,9,3,13,3,1,535,1,2,2,2,2,2,3,0,1,1,cad1e67d,910
10970.876,16771.152,2877.7388,13,0,99,4,2,9,9,2025,1,3,3,9,2,14,3,2,535,1,1,4,1,4,2,2,0,1,1,4989dc5b,910
13970.876,36771.152,2877.7388,11,0,7,3,1,1,9,2025,3,10,2,9,1,4,4,1,835,1,2,3,2,3,1,1,1,1,2,724eabba,911
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,3,9,3,99,3,9,999,1,1,2,2,2,2,2,1,1,2,ab6854ce,911
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,2,99,3,9,999,1,1,5,1,5,2,3,0,1,2,935bfb0f,911
10970.876,40771.152,2878.7388,8,0,99,2,1,9,9,2025,1,12,1,9,3,14,5,1,999,1,2,2,2,2,2,2,1,1,2,4ab36add,912
10970.876,17771.152,2877.7388,13,0,99,4,2,9,9,2025,1,4,3,9,4,13,2,2,462,3,1,4,2,4,3,3,0,3,1,7f2696bb,912
28970.875,67771.16,5877.739,13,0,99,2,1,9,9,2025,1,11,1,9,2,13,5,1,933,1,2,2,2,2,3,4,0,1,1,d20c6bb0,913
13970.876,62771.152,12877.738,8,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,2,2,2,2,1,1,2,38c67719,913
280970.88,326771.16,168532.73,5,5,7,2,1,1,2,2025,2,9,1,5,1,1,4,1,825,3,2,2,1,2,3,4,0,1,1,cb2bb37e,914
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,2,9,462,3,1,4,2,4,2,4,0,2,1,7b477da4,914
10970.876,39771.152,2878.7388,1,0,99,2,1,9,9,2025,1,12,1,9,4,13,2,1,462,3,2,2,1,2,3,4,0,2,1,18a388a4,915
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,2,3,9,3,99,3,9,535,3,1,6,2,6,2,2,0,1,2,37198b41,915
10970.876,52771.152,5877.739,3,0,5,2,1,3,9,2025,1,12,1,9,4,12,1,1,999,3,3,2,2,2,1,2,1,1,2,285d5716,916
24970.875,31771.152,2877.7388,13,0,7,2,2,1,2,2025,1,4,4,5,4,2,3,1,535,1,1,2,2,2,2,3,0,2,1,10a123cb,916
130970.875,136771.16,32877.74,8,5,3,2,1,1,2,2025,2,11,1,6,1,1,3,1,999,1,2,2,2,2,2,3,0,1,3,431f4c67,917
10970.876,16771.152,2877.7388,13,0,99,4,2,9,9,2025,1,3,4,9,4,14,5,2,933,1,1,4,1,4,1,2,0,1,2,18d46ae9,917
10970.876,26771.152,2877.7388,13,0,99,3,1,9,9,2025,1,8,2,9,3,13,3,1,999,1,1,3,1,2,2,3,0,1,1,95b69529,918
11970.876,35771.152,4877.739,4,0,99,5,2,9,9,2025,2,6,1,9,1,13,3,1,999,1,2,5,1,5,2,4,0,1,1,35d7a5c4,918
10970.876,16772.152,2877.7388,13,4,10,4,2,1,2,2025,1,3,3,4,4,1,3,2,999,1,1,4,2,4,2,2,0,1,1,828a0a6e,918
78970.875,84771.16,13877.738,13,8,2,3,1,1,2,2025,2,8,1,4,1,1,3,1,999,1,1,3,2,3,2,2,1,1,1,d08cb4c8,919
10971.876,24771.152,2877.7388,13,0,99,5,2,9,9,2025,1,8,1,9,4,13,3,1,999,1,2,5,1,5,2,4,0,1,3,b1b69b04,919
10969.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,3,9,999,1,1,4,1,4,2,2,0,1,2,5f001132,919
14970.876,56771.152,8877.738,8,0,99,3,1,9,9,2025,2,12,1,9,1,13,3,1,999,1,2,3,2,3,2,2,0,1,1,ebf4d97d,920
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,3,9,535,1,1,3,1,3,2,3,0,1,1,c8450f56,920
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,4,99,2,9,462,3,1,6,2,6,2,1,0,1,3,d90dd0ea,920
49970.875,65771.16,7877.739,10,4,4,2,1,1,5,2025,1,11,1,4,4,1,3,1,999,1,2,2,1,2,2,3,0,2,1,b553a052,921
16970.875,30771.152,2878.7388,13,3,2,2,2,1,2,2025,1,11,1,4,4,1,2,1,999,2,2,2,1,2,2,2,0,1,2,faedc21e,921
21970.875,81771.16,14877.738,10,0,99,2,1,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,1,2,3,4,0,2,1,29471500,922
19970.875,56771.152,6877.739,5,5,7,2,2,2,9,2025,2,12,1,1,1,1,5,1,999,1,2,2,1,2,2,3,0,3,1,1bde9cde,922
37970.875,56771.152,7877.739,7,3,8,2,1,1,2,2025,1,10,1,2,2,1,3,1,535,1,1,2,2,2,1,2,0,1,2,0c74fb7f,923
10970.876,40771.152,5877.739,13,0,99,2,2,9,9,2025,1,13,1,9,4,13,4,1,835,3,2,2,1,2,1,1,1,1,2,7aeff593,923
10970.876,46771.152,4877.739,13,0,99,2,1,9,9,2025,1,12,1,9,4,13,4,1,999,1,2,2,2,2,3,4,0,1,1,f464ca1d,924
70970.875,72771.16,11877.738,2,5,2,5,2,1,9,2025,1,7,1,1,4,1,3,1,999,3,2,5,1,5,3,4,0,2,3,353e0b41,924
20970.875,79771.16,19877.738,13,0,99,2,1,9,9,2025,1,13,1,9,4,13,3,1,535,1,2,2,2,2,3,4,0,3,1,6f48ba8f,925
57970.875,90771.16,11877.738,5,5,2,2,2,3,9,2025,2,12,1,1,1,1,3,1,999,3,1,2,1,2,2,2,0,1,2,5896c9b9,925
23970.875,70771.16,13877.738,7,0,99,4,1,9,9,2025,1,9,1,9,4,14,3,1,999,3,2,4,2,4,2,3,0,1,1,18a6cb7f,926
76970.875,78771.16,13877.738,5,4,2,2,2,1,9,2025,1,9,1,1,4,1,3,1,999,1,1,2,1,2,3,4,0,1,1,9760ecc3,926
43970.875,50771.152,6877.739,4,4,5,3,2,1,2,2025,1,11,1,6,4,1,3,1,999,1,2,3,1,3,1,1,0,1,2,2ef766d8,926
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,2,9,999,2,1,3,1,3,3,3,0,1,1,bccc6c12,926
61970.875,64771.152,9877.738,3,5,2,2,1,1,2,2025,1,5,1,6,4,1,2,1,462,3,1,2,1,2,2,3,0,2,1,643ec3d6,927
76970.875,73771.16,14877.738,5,5,2,4,2,1,9,2025,1,9,1,1,4,1,2,1,462,2,1,4,1,4,2,3,0,1,1,0660471d,927
10970.876,56771.152,8877.738,8,0,99,2,1,9,9,2025,1,13,1,9,4,13,2,1,999,2,2,2,2,2,2,1,0,1,1,5dbb8381,928
85970.875,104771.16,19877.738,7,9,5,3,2,1,2,2025,1,8,1,4,2,1,4,1,825,1,2,3,2,3,2,3,0,1,1,99a5b395,928
110970.875,109771.16,24877.738,5,5,7,4,1,1,2,2025,2,10,1,4,1,1,3,1,535,1,2,4,2,4,2,2,1,1,1,bf9dfd2c,929
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,4,9,999,1,1,3,2,3,3,2,0,1,1,8fc55f59,929
13970.876,31771.152,2877.7388,5,0,7,4,2,1,9,2025,1,6,1,9,4,3,3,1,999,1,2,4,1,4,2,1,0,1,3,d6924f02,929
31970.875,43771.152,4877.739,13,0,8,2,2,1,2,2025,1,7,1,2,4,2,5,1,999,1,2,2,2,2,2,2,1,2,2,fc014448,929
11970.876,40771.152,2878.7388,13,2,6,2,1,2,9,2025,1,13,1,1,2,1,5,1,933,1,2,2,2,2,2,3,1,3,1,3d9ff4bf,930
10970.876,41771.152,6877.739,10,0,99,2,2,9,9,2025,2,12,1,9,1,13,2,1,462,3,2,2,1,2,3,3,0,2,1,ddcf73b2,930
40970.875,64771.152,8877.738,5,3,5,4,1,1,2,2025,1,8,1,4,4,1,3,1,535,1,2,4,1,4,2,1,0,1,2,80e1c632,931
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,4,1,4,2,2,0,1,1,fe9c718d,931
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,2,9,999,3,1,4,2,4,2,3,0,1,1,56e52241,931
43970.875,47771.152,6877.739,8,5,5,4,2,1,1,2025,1,6,1,5,2,1,1,1,999,1,1,4,2,4,3,3,0,1,1,722606a5,931
58970.875,68771.16,6877.739,2,4,5,4,1,1,7,2025,1,9,1,4,4,1,5,1,933,1,1,4,2,4,2,2,0,1,1,5ade3aa3,932
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,3,1,3,2,3,0,1,1,64f44248,932
10970.876,21771.152,2877.7388,13,0,99,3,2,9,9,2025,3,11,1,9,1,13,3,1,999,4,2,3,1,3,3,4,0,3,3,50354cf0,932
10970.876,16772.152,2877.7388,13,0,99,5,2,9,9,2025,1,3,3,9,4,14,2,2,462,1,1,5,1,5,2,2,1,1,3,ab744fe9,932
17970.875,41771.152,3877.7388,13,0,99,3,1,9,9,2025,1,9,1,9,4,13,4,1,999,1,1,3,2,3,2,3,0,1,1,f473d11d,933
42970.875,69771.16,10877.738,8,0,7,3,2,1,9,2025,2,11,1,9,1,11,2,1,462,3,2,3,2,3,2,2,0,2,1,be910eb7,933
10970.876,26771.152,2877.7388,5,0,7,2,2,2,9,2025,2,11,1,1,1,2,3,1,999,1,2,2,1,2,2,3,0,1,1,418c7b81,933
10970.876,35771.152,2878.7388,5,0,99,2,1,9,9,2025,2,12,1,9,1,13,5,1,999,1,2,2,1,2,2,3,0,1,1,270fcb07,934
10970.876,17771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,4,9,835,1,1,5,2,5,2,3,0,2,1,fd1fbfe5,934
29970.875,50771.152,5877.739,13,0,8,2,1,1,9,2025,1,11,1,9,4,11,1,1,999,1,2,2,2,2,1,1,0,1,2,89ae46e6,935
