EPINO,WGHT_EPI,end,occPRE,start,occACT,Alone,Spouse,Children,parents,otherHHs,others,otherInFAMs,friends,PR,REGION,DDAY,HHSIZE,AGEGRP,SEX,MARSTH,KOL,ATTSCH,HDGREE,NOCS,NAICS,LFTAG,COW,HRSWRK,MODE,POWST,TOTINC,CMA,PHSDFLG,CXRFLAG,PARNUM,SIM_HH_ID,Day_Type,AgentID,DTYPE,BEDRM,CONDO,ROOM,REPAIR
2.0,1254.3098,1100,1,1000,7,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
3.0,1254.3098,1400,1,1100,6,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
4.0,1254.3098,1850,1,1400,10,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
5.0,1254.3098,1900,10,1850,13,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
6.0,1254.3098,1950,5,1900,4,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
7.0,1254.3098,2000,10,1950,13,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
8.0,1254.3098,2100,1,2000,6,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
9.0,1254.3098,0,1,2100,10,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
10.0,1254.3098,400,1,0,5,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,5,2,3,1,2.0,6.0,3,12.0,1.0,1,2,2,1.0,5.0,1.0,2.0,2.0,1.0,992,Weekend,362,1,3,0,4,1
1.0,2118.5351,830,1,400,5,2,2,2,2,2,2,1.0,2.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
2.0,2118.5351,900,1,830,6,2,2,2,2,2,2,2.0,1.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
3.0,2118.5351,1000,13,900,13,2,2,2,2,2,2,2.0,1.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
4.0,2118.5351,1200,2,1000,1,1,2,2,2,2,2,2.0,2.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
5.0,2118.5351,1300,2,1200,6,1,2,2,2,2,2,2.0,2.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
6.0,2118.5351,1500,2,1300,1,2,2,2,2,2,2,1.0,2.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
7.0,2118.5351,1505,2,1500,1,2,2,2,2,2,2,1.0,2.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
8.0,2118.5351,1605,13,1505,13,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
9.0,2118.5351,1705,1,1605,2,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
10.0,2118.5351,1805,1,1705,6,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
11.0,2118.5351,2105,1,1805,10,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
12.0,2118.5351,400,1,2105,5,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,2,5,1,3,1,2.0,4.0,7,14.0,1.0,1,2,4,2.0,2.0,1.0,2.0,1.0,0.0,993,Weekday,363,1,3,0,2,2
1.0,97.4176,600,1,400,5,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
2.0,97.4176,700,1,600,2,1,2,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
3.0,97.4176,730,1,700,6,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
4.0,97.4176,930,1,730,2,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
5.0,97.4176,1230,1,930,11,1,2,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
6.0,97.4176,1300,1,1230,2,1,2,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
7.0,97.4176,1700,1,1300,2,1,2,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
8.0,97.4176,1715,10,1700,13,1,2,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
9.0,97.4176,1915,7,1715,6,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
10.0,97.4176,2000,10,1915,13,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
11.0,97.4176,30,3,2000,9,2,1,2,2,2,2,2.0,1.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
12.0,97.4176,130,10,30,13,2,1,2,2,2,2,2.0,1.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
13.0,97.4176,200,1,130,7,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
14.0,97.4176,400,1,200,5,2,1,2,2,2,2,2.0,2.0,3,1.0,7.0,2,5,1,2,1,2.0,7.0,5,15.0,1.0,1,2,5,2.0,5.0,3.0,1.0,2.0,0.0,993,Weekend,363,1,3,0,2,2
1.0,686.2813,900,1,400,5,2,1,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
2.0,686.2813,1000,1,900,5,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
3.0,686.2813,1030,4,1000,11,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
4.0,686.2813,1100,1,1030,6,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
5.0,686.2813,1300,1,1100,7,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
6.0,686.2813,1320,10,1300,13,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
7.0,686.2813,0,2,1320,1,2,2,2,2,2,2,2.0,1.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
8.0,686.2813,10,10,0,13,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
9.0,686.2813,40,1,10,10,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
10.0,686.2813,400,1,40,5,1,2,2,2,2,2,2.0,2.0,4,4.0,5.0,2,2,1,2,3,2.0,7.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,994,Weekday,364,1,3,0,3,1
1.0,5779.1462,800,1,400,5,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
2.0,5779.1462,900,1,800,6,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
3.0,5779.1462,1000,1,900,2,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
4.0,5779.1462,1200,1,1000,5,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
5.0,5779.1462,1300,1,1200,6,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
6.0,5779.1462,1310,10,1300,13,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
7.0,5779.1462,1510,5,1310,4,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
8.0,5779.1462,1520,10,1510,13,1,2,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
9.0,5779.1462,1700,1,1520,9,2,1,2,2,2,2,2.0,2.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
10.0,5779.1462,1800,1,1700,6,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
11.0,5779.1462,1900,1,1800,2,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
12.0,5779.1462,2000,1,1900,6,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
13.0,5779.1462,2200,1,2000,10,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
14.0,5779.1462,400,1,2200,5,9,9,9,9,9,9,9.0,9.0,4,3.0,7.0,2,2,1,2,1,2.0,6.0,4,16.0,1.0,1,2,2,2.0,4.0,1.0,1.0,2.0,0.0,994,Weekend,364,1,3,0,3,1
1.0,948.4661,800,9,400,5,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
2.0,948.4661,845,9,800,7,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
3.0,948.4661,930,7,845,6,2,2,2,1,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
4.0,948.4661,1130,9,930,9,2,2,2,1,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
5.0,948.4661,1300,1,1130,11,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
6.0,948.4661,1620,1,1300,10,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
7.0,948.4661,1625,10,1620,13,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
8.0,948.4661,1655,5,1625,4,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
9.0,948.4661,1700,10,1655,13,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
10.0,948.4661,1745,1,1700,7,2,1,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
11.0,948.4661,1805,10,1745,13,2,1,2,2,2,2,2.0,1.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
12.0,948.4661,1840,4,1805,12,2,1,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
13.0,948.4661,1940,7,1840,6,1,2,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
14.0,948.4661,2000,10,1940,13,2,1,2,2,2,2,2.0,2.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
15.0,948.4661,0,1,2000,10,9,9,9,9,9,9,9.0,9.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
16.0,948.4661,400,1,0,5,9,9,9,9,9,9,9.0,9.0,3,1.0,2.0,4,5,2,2,1,2.0,7.0,4,16.0,1.0,2,3,2,2.0,5.0,1.0,1.0,1.0,0.0,995,Weekday,365,1,2,0,2,1
1.0,3136.4117,630,1,400,5,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
2.0,3136.4117,700,1,630,6,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
3.0,3136.4117,930,1,700,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
4.0,3136.4117,955,17,930,13,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
5.0,3136.4117,1355,5,955,4,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
6.0,3136.4117,1415,17,1355,13,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
7.0,3136.4117,1435,1,1415,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
8.0,3136.4117,2005,1,1435,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
9.0,3136.4117,2100,1,2005,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
10.0,3136.4117,2200,1,2100,7,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
11.0,3136.4117,2330,1,2200,10,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
12.0,3136.4117,400,1,2330,5,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,4,5,1,2,1,2.0,6.0,7,6.0,1.0,2,3,2,2.0,3.0,1.0,1.0,1.0,0.0,995,Weekend,365,1,2,0,2,1
1.0,9733.9319,700,3,400,5,2,1,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
2.0,9733.9319,900,3,700,7,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
3.0,9733.9319,1000,1,900,2,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
4.0,9733.9319,1100,13,1000,13,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
5.0,9733.9319,1200,9,1100,7,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
6.0,9733.9319,1300,13,1200,13,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
7.0,9733.9319,1430,1,1300,6,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
8.0,9733.9319,1500,11,1430,13,2,2,2,2,1,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
9.0,9733.9319,1700,5,1500,4,2,2,2,2,1,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
10.0,9733.9319,1800,11,1700,13,2,2,2,2,1,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
11.0,9733.9319,2000,3,1800,3,2,2,2,2,1,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
12.0,9733.9319,2010,11,2000,13,2,1,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
13.0,9733.9319,2040,3,2010,6,2,1,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
14.0,9733.9319,0,1,2040,10,2,1,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
15.0,9733.9319,10,3,0,7,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
16.0,9733.9319,400,3,10,5,2,1,2,2,2,2,2.0,2.0,3,2.0,4.0,2,2,1,2,3,2.0,4.0,2,16.0,1.0,1,1,5,2.0,1.0,1.0,1.0,2.0,0.0,998,Weekday,366,1,3,0,3,1
1.0,2532.3848,1200,1,400,5,2,1,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
2.0,2532.3848,1300,1,1200,2,1,2,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
3.0,2532.3848,1400,1,1300,14,1,2,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
4.0,2532.3848,1500,1,1400,10,1,2,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
5.0,2532.3848,1515,10,1500,13,2,1,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
6.0,2532.3848,1645,5,1515,4,1,2,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
