EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE
9287.849,18071.898,1956.5435,13,1,10,4,2,1,5,2030,1,3,3,5,4,1,2,2,999,2,1,4,1,4,2,2,1,2,2
8287.849,30071.898,1957.5435,13,0,99,2,2,9,9,2030,1,13,1,9,4,13,2,1,462,2,2,2,1,2,3,4,0,3,2
105287.85,106071.9,23956.543,1,5,5,4,2,1,2,2030,1,10,1,5,4,1,5,1,933,3,2,4,1,4,3,2,0,1,2
86287.85,89071.9,18956.543,5,7,2,4,1,1,9,2030,1,9,2,1,4,1,3,1,999,3,1,4,2,4,2,2,0,1,2
8287.849,35071.9,1957.5435,13,0,99,2,1,9,9,2030,1,13,1,9,4,13,3,1,999,1,2,2,2,2,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,4,2,4,2,4,1,2,3
13287.849,36071.9,3956.5435,10,0,99,3,2,9,9,2030,1,11,1,9,4,13,3,1,999,1,1,3,1,3,2,4,0,2,3
84287.85,88071.9,20956.543,5,5,2,2,2,1,9,2030,1,6,1,1,1,1,3,1,535,1,1,2,2,2,2,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,4,9,3,99,3,9,999,1,1,4,1,3,2,4,0,1,1
43287.848,53071.9,4956.5435,13,7,7,2,2,1,5,2030,2,9,1,5,1,1,4,1,825,1,1,2,1,2,2,2,0,1,1
82287.85,87071.9,17956.543,5,6,8,1,3,1,6,2030,1,9,5,4,4,1,2,1,462,2,1,4,2,4,2,3,0,1,3
8287.849,19071.898,1956.5435,13,0,99,3,2,9,9,2030,3,13,1,9,1,14,3,1,535,1,2,3,1,3,2,2,0,1,1
8287.849,14071.898,1956.5435,4,0,99,3,2,9,9,2030,1,6,3,9,1,14,2,1,999,1,2,3,1,3,2,2,0,3,2
15287.849,26071.898,1956.5435,13,0,99,3,2,9,9,2030,1,7,1,9,2,13,5,1,999,1,2,3,1,3,3,4,0,2,1
8287.849,23071.898,1956.5435,11,2,7,1,3,2,2,2030,1,8,5,4,4,1,2,1,999,2,1,1,1,1,2,2,0,1,2
57287.848,71071.9,9956.543,8,6,8,3,2,1,2,2030,1,8,1,5,2,1,3,1,535,1,1,3,2,3,3,4,0,1,1
20287.848,52071.9,7956.5435,4,0,99,3,1,9,9,2030,1,11,1,9,3,13,3,1,535,1,2,3,1,3,2,3,0,1,1
53287.848,65071.9,10956.543,11,5,5,2,1,1,2,2030,1,10,1,4,4,1,3,1,999,1,2,2,2,2,2,2,0,2,3
7287.8486,13071.898,1956.5435,13,0,7,3,2,4,9,2030,1,4,4,9,4,12,3,1,999,1,1,3,2,3,2,3,0,2,1
10287.849,59071.9,10956.543,5,0,99,2,1,9,9,2030,1,11,1,9,4,13,3,1,999,1,2,2,1,2,2,3,0,1,3
32287.848,43071.9,4956.5435,9,6,2,1,3,1,7,2030,1,5,5,4,4,1,4,2,999,1,1,1,1,1,2,2,0,1,2
15287.849,29071.898,1956.5435,13,0,7,2,3,1,9,2030,2,12,6,9,1,11,3,1,535,1,1,2,1,2,2,3,0,1,3
24287.848,43071.9,2956.5435,13,0,10,2,2,1,2,2030,1,12,1,4,4,2,3,1,999,1,2,2,1,2,2,1,1,2,2
18287.848,44071.9,2956.5435,5,0,2,2,1,1,9,2030,1,11,2,9,4,12,2,1,462,2,1,2,1,2,2,2,0,3,1
8287.849,16071.898,1956.5435,99,0,99,1,2,9,9,2030,1,11,3,9,4,99,2,9,462,2,1,1,2,1,2,2,0,1,1
8287.849,36071.9,2956.5435,5,0,99,3,2,9,9,2030,2,12,1,9,1,13,5,1,933,1,2,2,1,2,3,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,462,2,1,4,1,4,3,4,0,1,1
8287.849,13071.898,1956.5435,13,0,99,4,2,9,9,2030,1,3,4,9,4,14,3,2,999,1,1,4,2,4,3,4,0,2,1
22287.848,51071.9,2956.5435,5,0,2,1,3,1,9,2030,1,11,5,9,4,10,4,1,999,1,3,1,1,1,2,1,0,2,3
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,4,99,4,9,835,1,1,5,2,5,2,4,1,1,3
8287.849,26071.898,1956.5435,1,0,99,2,2,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,2,0,2,1
188287.84,212071.9,48956.543,8,4,3,4,1,1,9,2030,1,7,1,1,2,1,3,1,999,1,2,4,2,4,3,4,0,1,1
27287.848,59071.9,6956.5435,13,0,99,3,1,9,9,2030,1,9,1,9,4,13,5,2,933,1,2,3,1,3,3,3,0,1,1
83287.85,77071.9,13956.543,3,5,7,4,2,1,9,2030,1,7,1,1,4,1,2,1,999,3,2,4,1,4,2,2,0,1,3
14287.849,52071.9,2956.5435,13,0,99,1,3,9,9,2030,3,12,5,9,1,14,5,1,933,1,3,1,1,1,3,4,0,1,1
97287.85,100071.9,19956.543,5,5,2,2,2,1,2,2030,1,11,1,5,4,1,3,1,999,1,1,2,1,2,3,3,0,1,1
8287.849,17071.898,1956.5435,13,0,99,2,2,9,9,2030,1,3,1,9,4,14,2,1,999,3,1,2,2,2,3,4,0,2,2
17287.848,27071.898,1956.5435,13,0,7,2,2,1,5,2030,1,5,1,4,1,2,4,2,825,1,1,2,1,2,2,4,1,1,3
108287.85,122071.9,25956.543,8,4,3,2,1,1,2,2030,2,11,1,5,1,1,5,1,999,3,2,2,2,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,2,99,5,9,999,1,1,4,1,4,3,4,0,2,1
8287.849,31071.898,3956.5435,13,0,99,2,1,9,9,2030,1,11,1,9,4,13,2,1,999,2,1,2,2,2,2,2,0,1,1
8287.849,23071.898,1956.5435,13,0,99,2,2,9,9,2030,1,13,1,9,4,13,2,1,999,3,1,2,2,2,2,4,1,1,3
67287.85,74071.9,10956.543,5,6,7,3,1,1,2,2030,2,11,1,6,1,1,3,1,535,1,2,3,2,2,2,4,0,2,3
70287.85,79071.9,13956.543,13,5,7,5,1,1,2,2030,2,7,1,6,1,1,2,1,462,3,2,5,2,5,3,4,0,1,1
8287.849,13071.898,1956.5435,99,99,99,1,2,9,9,2030,1,2,3,9,4,99,5,9,933,1,1,1,2,1,1,1,1,1,2
25287.848,61071.9,7956.5435,11,0,99,1,3,9,9,2030,1,11,5,9,4,13,4,1,835,1,3,1,2,1,2,2,0,1,1
118287.85,122071.9,28956.543,5,7,3,1,3,1,9,2030,2,10,5,1,1,1,2,1,999,1,3,1,2,1,1,1,0,1,2
26287.848,42071.9,5956.5435,8,4,8,4,1,2,6,2030,3,7,1,2,1,1,5,1,933,1,2,4,2,4,2,2,0,2,2
74287.85,77071.9,13956.543,5,5,7,2,1,1,2,2030,1,11,1,6,4,1,1,1,999,3,2,2,2,2,2,4,0,3,3
8287.849,40071.9,6956.5435,10,0,99,2,1,9,9,2030,1,13,1,9,4,13,3,1,999,1,2,2,1,2,2,2,0,1,2
8287.849,19071.898,1956.5435,13,0,7,3,2,1,9,2030,1,7,4,9,3,4,3,1,535,3,1,3,1,3,2,2,1,2,2
35287.848,43071.9,4956.5435,13,5,7,2,2,1,2,2030,1,11,1,4,4,1,5,1,999,1,2,2,2,2,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,2,4,3,4,0,1,1
8287.849,31071.898,1956.5435,13,0,99,1,3,9,9,2030,1,12,5,9,4,14,2,1,999,2,3,1,1,1,3,4,0,1,1
8287.849,12071.898,1956.5435,13,0,99,1,2,9,9,2030,1,3,3,9,4,14,2,2,999,2,1,1,1,1,1,2,0,2,2
15287.849,32071.898,2956.5435,13,3,7,1,3,2,2,2030,2,10,5,4,1,1,4,1,835,1,3,1,1,1,3,4,0,1,3
9287.849,17071.898,1956.5435,4,2,7,3,2,1,2,2030,1,4,4,5,2,1,3,2,535,1,1,3,1,3,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,6,2,9,9,2030,1,1,3,9,4,99,4,9,835,1,1,6,2,6,2,2,0,1,2
118287.85,112071.9,26956.543,13,5,1,3,1,1,2,2030,1,11,1,6,4,1,3,1,999,1,2,3,2,3,3,3,0,2,1
20287.848,25071.898,1956.5435,13,5,4,2,3,1,2,2030,1,4,6,4,4,1,5,1,999,1,1,2,1,2,2,2,0,1,2
8287.849,44071.9,4956.5435,3,0,99,2,1,9,9,2030,1,12,1,9,4,13,3,1,999,3,2,2,1,2,2,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,4,9,4,99,5,9,933,1,1,3,1,3,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,4,9,3,99,3,9,999,1,1,4,2,4,2,3,0,1,1
8287.849,36071.9,1956.5435,13,0,99,1,3,9,9,2030,2,13,5,9,1,14,4,1,999,1,3,1,1,1,1,2,0,1,3
4287.8486,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,2,3,9,4,99,2,9,462,2,1,5,1,5,2,3,0,2,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,3,9,4,99,4,9,825,1,1,2,1,2,3,3,0,2,2
58287.848,73071.9,14956.543,4,5,8,1,3,1,9,2030,2,6,5,1,1,1,3,1,535,1,1,1,2,1,3,3,0,1,1
48287.848,48071.9,2956.5435,11,5,8,4,2,1,2,2030,1,8,1,2,2,1,3,1,999,1,2,4,1,4,2,2,0,1,1
17287.848,34071.9,3956.5435,2,0,99,4,1,9,9,2030,1,9,1,9,4,13,2,1,462,1,1,4,2,3,2,2,1,2,2
28287.848,32071.898,1956.5435,4,0,8,4,2,1,9,2030,1,4,3,9,4,11,3,2,535,1,1,4,2,4,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,2,1,1,2
81287.85,82071.9,15956.543,3,5,5,2,2,1,9,2030,2,11,1,1,1,1,3,1,535,1,2,2,1,2,3,3,0,1,3
8287.849,24071.898,1956.5435,13,0,99,2,1,9,9,2030,1,13,1,9,3,13,3,1,999,1,2,2,2,2,3,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,4,9,4,99,1,9,999,1,1,3,2,3,2,2,0,2,1
99287.85,102071.9,18956.543,6,5,2,1,3,1,7,2030,2,6,5,4,1,1,3,1,999,1,2,1,2,1,2,3,0,1,1
14287.849,24071.898,1956.5435,8,0,99,2,3,9,9,2030,1,5,7,9,4,9,3,1,999,1,1,2,2,1,2,3,0,2,1
78287.85,75071.9,8956.543,4,4,2,4,1,1,9,2030,1,8,1,1,4,1,3,1,999,1,2,4,1,4,2,3,0,2,1
37287.848,40071.9,3956.5435,8,5,7,2,3,1,2,2030,3,4,6,6,1,1,4,1,999,1,1,2,2,2,2,2,1,1,2
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,2,1,2,2,4,0,2,1
65287.848,78071.9,11956.543,6,5,7,4,1,1,9,2030,1,9,1,1,2,1,3,2,999,1,2,4,1,4,2,4,0,1,1
118287.85,122071.9,16956.543,6,5,8,2,1,1,6,2030,2,11,2,6,1,1,3,1,535,1,3,2,1,2,3,4,0,1,1
49287.848,51071.9,5956.5435,11,5,2,3,2,1,2,2030,1,8,1,4,4,1,3,1,999,3,2,3,1,3,2,3,0,2,1
66287.85,83071.9,13956.543,10,4,4,3,1,1,2,2030,2,10,2,2,1,1,3,1,535,1,3,3,1,3,2,3,0,1,1
80287.85,72071.9,7956.5435,5,5,2,2,1,1,9,2030,1,8,1,1,4,1,5,1,999,1,1,2,1,2,1,1,0,1,1
35287.848,43071.9,5956.5435,13,5,8,3,3,1,2,2030,1,7,5,6,3,1,3,1,535,1,1,3,2,3,1,2,0,1,2
67287.85,83071.9,14956.543,10,4,4,2,2,1,2,2030,1,11,1,5,4,1,3,1,999,3,2,2,1,2,3,4,0,3,1
22287.848,30071.898,1956.5435,13,0,7,4,1,1,2,2030,1,4,1,4,4,2,3,1,999,1,2,4,1,4,3,3,0,2,1
85287.85,93071.9,20956.543,5,5,7,6,1,1,2,2030,2,8,1,4,1,1,3,1,535,3,2,6,2,6,2,3,0,1,1
13287.849,24071.898,1956.5435,4,1,5,1,2,1,7,2030,1,5,3,4,3,1,3,2,999,3,1,1,1,1,3,4,0,1,1
16287.849,72071.9,14956.543,8,0,99,2,1,9,9,2030,1,12,1,9,3,13,2,1,462,3,2,2,2,2,2,3,0,2,3
168287.84,242071.9,46956.543,6,7,9,4,1,1,2,2030,1,7,1,4,4,1,3,1,999,1,2,4,2,4,2,3,0,1,1
8288.849,19071.898,1956.5435,13,0,8,3,2,1,9,2030,1,9,3,9,4,3,1,1,999,1,1,3,2,3,3,4,0,1,1
14287.849,40071.9,5956.5435,8,0,99,4,1,9,9,2030,2,11,1,9,1,13,3,1,535,1,2,4,2,2,2,4,0,1,1
35287.848,39071.9,3956.5435,8,5,8,2,2,1,2,2030,1,5,1,6,4,1,3,1,999,1,1,2,2,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,3,99,3,9,999,1,1,5,1,5,2,3,1,1,3
8287.849,23071.898,1956.5435,13,0,99,1,3,9,9,2030,2,13,5,9,1,13,3,1,999,4,3,4,1,4,3,4,0,1,1
37287.848,70071.9,11956.543,5,0,2,2,2,1,9,2030,1,12,1,9,4,11,1,1,999,1,2,2,2,2,3,4,0,1,1
128287.85,111071.9,21956.543,8,5,3,4,1,1,2,2030,1,8,1,4,4,1,3,1,999,1,2,4,2,4,3,4,0,2,1
90287.85,96071.9,15956.543,7,5,3,2,3,1,6,2030,3,5,6,4,1,1,5,2,933,1,1,2,2,2,3,4,0,2,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,4,99,1,9,999,1,1,4,1,4,2,3,0,2,1
85287.85,122071.9,24956.543,10,4,4,4,2,2,2,2030,2,6,1,4,2,1,4,1,835,3,2,4,2,4,2,2,1,1,2
8287.849,25071.898,1956.5435,13,0,99,2,1,9,9,2030,1,11,1,9,4,13,3,1,999,1,1,2,2,2,2,3,0,2,1
81287.85,132071.9,32956.543,8,8,8,1,3,1,2,2030,1,12,5,6,3,1,3,1,999,1,3,1,2,1,2,2,1,1,2
29287.848,31071.898,1957.5435,7,5,2,3,2,1,9,2030,3,4,4,1,1,1,5,2,933,1,1,3,1,3,3,4,0,1,1
118287.85,122071.9,22956.543,10,8,4,4,2,1,2,2030,1,7,1,5,4,1,3,1,999,1,2,4,1,4,2,3,0,3,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,1,99,4,9,825,3,1,4,1,4,2,2,1,2,3
358287.84,539390.9,203304.55,6,5,5,2,1,1,2,2030,1,9,1,4,4,1,3,1,535,3,2,2,2,2,3,4,0,1,1
54287.848,59071.9,6956.5435,2,5,7,5,1,1,6,2030,2,9,1,4,1,1,3,1,535,1,2,5,2,4,2,3,0,1,1
82287.85,74071.9,12956.543,13,5,6,2,2,1,9,2030,1,4,1,1,4,1,2,1,462,1,1,2,2,2,2,2,0,3,2
43287.848,50071.9,6956.5435,1,4,5,1,3,1,2,2030,1,10,5,6,4,1,2,1,462,2,1,1,1,1,2,2,1,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,4,2,4,3,4,0,1,1
94287.85,122071.9,24956.543,5,7,2,4,2,2,9,2030,1,8,1,1,2,1,2,1,462,3,2,4,2,4,2,2,0,3,2
41287.848,45071.9,3956.5435,13,6,8,4,1,1,2,2030,1,7,1,2,4,1,5,1,999,1,2,4,2,4,2,2,0,3,1
1287.8486,8071.8984,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,2,99,3,9,535,4,1,3,2,3,2,2,0,2,1
71287.85,67071.9,4956.5435,5,5,8,1,3,1,2,2030,1,9,5,4,1,1,2,1,462,3,1,1,2,1,3,4,0,2,1
13287.849,30071.898,2956.5435,5,0,99,4,2,9,9,2030,2,8,1,9,1,6,2,2,462,3,2,4,1,4,2,4,0,1,1
46287.848,64071.9,8956.543,11,7,6,1,3,2,9,2030,1,6,5,1,4,1,5,1,933,1,1,1,2,1,2,2,0,1,1
8287.849,32071.898,1957.5435,10,0,99,2,3,9,9,2030,2,13,6,9,1,14,3,1,999,1,1,2,2,2,2,2,0,1,1
38287.848,56071.9,4956.5435,5,0,2,3,1,1,9,2030,2,7,1,9,1,11,2,1,462,1,2,3,1,3,2,2,0,1,2
108287.85,112071.9,32956.543,4,5,5,2,1,1,2,2030,1,11,1,6,4,1,2,1,462,3,2,2,1,2,3,3,0,1,1
42287.848,52071.9,7956.5435,13,5,2,2,2,1,2,2030,1,10,1,6,4,1,1,1,999,3,1,2,1,2,2,2,0,3,1
60287.848,63071.9,6956.5435,4,7,7,2,3,1,9,2030,1,5,6,1,4,1,3,1,535,1,1,2,1,2,2,2,1,1,2
33287.848,40071.9,2956.5435,10,6,4,2,2,1,2,2030,1,6,1,4,4,1,5,1,999,1,1,2,1,2,2,3,0,1,1
63287.848,59071.9,7956.5435,13,5,2,2,2,1,5,2030,1,10,1,5,4,1,1,1,999,3,2,2,1,2,2,2,1,1,2
8287.849,25071.898,2956.5435,13,0,99,2,2,9,9,2030,2,13,1,9,1,13,2,1,999,2,1,2,2,2,2,2,1,2,1
8287.849,12071.898,1956.5435,13,0,99,5,2,9,9,2030,1,3,3,9,4,14,4,2,999,1,1,5,1,5,3,4,0,2,1
394109.84,383995.9,167611.55,6,5,3,4,3,1,2,2030,1,11,5,5,4,1,2,1,462,3,1,4,2,4,2,2,1,1,2
40287.848,63071.9,9956.543,13,0,2,4,1,1,9,2030,2,10,1,9,1,3,3,1,535,1,2,4,2,4,2,3,0,1,1
76287.85,90071.9,18956.543,3,5,2,5,1,1,2,2030,1,7,1,5,2,1,5,1,933,1,2,5,2,5,2,3,0,1,1
56287.848,59071.9,6956.5435,5,5,2,2,2,1,2,2030,2,10,1,4,1,1,5,1,999,1,2,2,1,2,2,2,1,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,1,4,2,2,0,1,3
8287.849,27071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,2,1,462,2,2,2,1,2,2,3,0,1,3
138287.84,162071.9,41956.543,5,6,3,2,2,1,9,2030,1,10,1,1,4,1,2,1,462,2,2,2,2,2,2,2,0,3,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,2,99,3,9,535,1,1,4,2,4,2,2,0,2,1
8287.849,16071.898,1956.5435,99,0,99,4,2,9,9,2030,1,2,3,9,4,99,3,9,999,3,1,4,2,4,2,3,0,1,1
28287.848,52071.9,5956.5435,13,0,5,2,2,1,9,2030,1,12,1,9,4,11,4,1,999,1,2,2,1,2,2,2,0,1,1
8288.849,47071.9,6956.5435,1,0,99,1,3,9,9,2030,1,13,5,9,4,13,2,1,999,2,3,1,1,1,3,4,0,1,1
46287.848,90071.9,19956.543,8,6,3,2,2,2,9,2030,1,12,1,1,4,1,3,1,535,1,2,2,2,2,2,3,0,1,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,3,9,535,1,1,4,2,4,3,2,0,1,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,4,99,3,9,999,1,1,4,2,4,2,1,0,2,1
8287.849,12072.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,3,9,2,99,3,9,535,3,1,3,2,3,2,4,0,1,1
10287.849,37071.9,2956.5435,11,0,99,2,2,9,9,2030,1,11,1,9,2,13,5,1,999,1,2,2,1,2,2,4,1,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,4,99,3,9,999,1,1,4,2,4,2,4,0,1,1
8287.849,27071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,14,1,1,999,1,2,2,2,2,2,2,0,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,5,9,933,1,1,4,2,4,3,4,0,2,1
54287.848,71071.9,11956.543,10,4,7,1,3,1,2,2030,1,7,5,5,4,1,1,1,999,3,1,1,2,1,2,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,2,3,9,4,99,4,9,999,1,1,5,1,5,3,4,0,3,1
8287.849,24071.898,1956.5435,5,0,99,3,1,9,9,2030,1,5,1,9,4,13,2,1,999,3,1,3,1,2,2,2,0,1,3
8287.849,15071.898,1956.5435,13,3,5,2,2,1,7,2030,1,3,4,4,4,1,4,2,999,1,1,2,2,2,2,2,0,1,3
138287.84,152071.9,27956.543,8,5,2,2,1,1,9,2030,1,11,2,1,4,1,3,1,535,1,3,2,2,2,2,2,0,1,2
34287.848,50071.9,6956.5435,2,1,6,1,3,1,2,2030,1,7,3,5,2,1,5,1,933,3,1,4,2,4,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,4,9,4,99,3,9,999,1,1,3,2,3,2,1,1,1,2
10287.849,25071.898,1956.5435,2,0,99,2,2,9,9,2030,1,11,1,9,4,13,3,1,999,1,2,2,1,2,2,3,0,1,1
97287.85,103071.9,21956.543,5,4,2,4,2,1,2,2030,1,7,1,6,3,1,2,1,462,3,2,4,1,4,3,4,0,1,1
9287.849,24071.898,1956.5435,1,0,99,2,3,9,9,2030,3,4,6,9,1,13,3,1,999,2,1,2,1,2,2,3,0,1,1
8287.849,28071.898,1956.5435,13,0,99,1,3,9,9,2030,3,13,5,9,1,14,3,1,999,1,3,1,1,1,2,3,0,1,3
8287.849,24071.898,1957.5435,8,0,99,2,3,9,9,2030,3,7,6,9,1,13,5,2,933,1,1,1,2,1,1,1,1,1,2
8287.849,31071.898,3956.5435,5,0,99,2,2,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,3,1,1,2
71287.85,70071.9,8956.543,11,4,2,3,2,1,9,2030,1,8,1,1,4,1,3,1,999,1,1,3,1,3,2,3,0,3,1
8287.849,36071.9,4956.5435,5,0,99,2,1,9,9,2030,1,12,1,9,4,13,2,1,462,3,1,2,1,2,2,2,0,1,1
8287.849,34071.9,1956.5435,13,0,99,1,1,9,9,2030,1,12,2,9,4,14,2,1,999,2,3,1,1,1,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,5,9,933,1,1,4,2,4,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,4,9,4,99,5,9,999,1,1,3,1,3,2,2,0,1,1
8287.849,13071.898,1956.5435,99,99,99,1,2,9,9,2030,1,1,3,9,4,99,2,9,462,2,1,1,1,1,1,1,0,1,2
48287.848,73071.9,9956.543,7,3,7,3,3,1,4,2030,2,10,6,4,1,1,3,1,535,1,3,1,1,1,3,4,0,1,2
8287.849,28071.898,1956.5435,10,0,99,1,3,9,9,2030,2,11,7,9,1,13,3,1,535,1,3,4,1,1,1,1,1,1,2
8287.849,40071.9,4956.5435,13,0,99,2,2,9,9,2030,2,13,1,9,1,13,3,1,535,1,2,2,1,2,2,4,0,1,1
47287.848,54071.9,5956.5435,4,5,7,2,1,1,2,2030,1,7,1,4,4,1,1,1,999,3,2,2,1,2,2,3,0,1,1
8287.849,22071.898,1956.5435,13,0,5,2,1,2,9,2030,1,12,2,9,4,12,1,1,999,1,3,2,1,2,2,4,0,1,1
148287.84,132071.9,35956.543,13,4,2,3,1,1,9,2030,1,11,1,1,2,1,3,1,535,1,1,3,1,3,3,4,0,2,2
47287.848,54071.9,6956.5435,13,5,2,2,2,1,2,2030,1,11,1,4,4,1,1,1,999,1,2,2,1,2,2,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,4,9,4,99,2,9,999,3,1,2,1,2,2,1,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,4,9,835,1,1,4,1,4,3,4,0,1,1
101287.85,122071.9,22956.543,11,6,7,4,1,1,2,2030,1,9,1,5,4,1,5,1,933,1,2,4,2,4,3,2,0,1,1
8287.849,16071.898,1956.5435,13,2,7,3,2,1,5,2030,1,3,4,4,4,1,3,2,999,1,1,3,2,3,2,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,7,2,9,9,2030,1,2,3,9,2,99,3,9,535,1,1,7,2,5,2,2,0,1,3
76287.85,85071.9,15956.543,13,7,3,1,3,1,2,2030,1,10,5,2,4,1,4,1,999,1,1,1,2,1,2,2,0,3,1
93287.85,109071.9,17956.543,5,5,2,2,1,1,2,2030,1,10,2,5,4,1,2,1,462,3,1,2,1,2,2,2,0,2,2
66287.85,91071.9,14956.543,3,4,5,1,3,1,2,2030,1,11,5,6,3,1,3,1,999,1,3,1,1,1,2,3,0,1,3
8287.849,12071.898,1956.5435,13,0,99,3,2,9,9,2030,1,3,4,9,2,14,3,2,535,1,1,3,1,3,2,2,1,1,1
31287.848,43071.9,5956.5435,13,8,7,4,2,1,2,2030,2,6,3,4,1,1,3,1,535,1,1,4,2,4,3,2,0,1,1
27287.848,30071.898,1956.5435,10,4,4,4,2,1,2,2030,1,5,3,5,4,1,3,1,999,1,1,4,1,4,3,3,0,2,1
8287.849,12072.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,5,9,999,1,1,4,1,4,3,4,0,1,1
39287.848,47071.9,4956.5435,8,5,8,3,3,1,2,2030,1,6,5,2,2,1,5,1,999,1,1,3,2,3,1,1,0,1,2
16287.849,45071.9,3956.5435,13,0,99,2,1,9,9,2030,1,11,1,9,4,13,5,1,933,1,2,2,2,2,2,4,0,1,1
78287.85,76071.9,11956.543,8,5,10,3,2,1,2,2030,1,10,1,5,4,1,3,1,999,1,2,3,1,3,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,4,9,4,99,4,9,999,1,1,2,2,2,3,3,1,2,3
8287.849,31071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,4,1,999,1,2,2,1,2,2,3,0,1,1
30287.848,27071.898,1956.5435,13,5,8,3,2,1,5,2030,3,6,1,2,1,1,3,1,999,4,2,3,2,3,2,3,0,1,2
13287.849,37071.9,3956.5435,13,0,99,2,1,9,9,2030,2,5,2,9,1,13,2,1,462,3,1,2,1,2,2,4,0,1,1
8287.849,15071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,3,9,2,99,3,9,535,1,1,2,1,2,3,4,0,1,1
8287.849,23071.898,1957.5435,13,0,99,2,1,9,9,2030,3,11,2,9,1,13,3,1,535,4,2,2,1,2,2,2,0,1,1
43287.848,73071.9,8956.543,4,2,4,2,1,2,9,2030,1,7,1,1,4,1,2,1,462,3,1,2,1,2,2,2,0,1,3
8287.849,32071.898,2956.5435,13,0,99,2,2,9,9,2030,1,13,1,9,4,13,1,1,999,3,2,2,1,2,2,4,0,1,1
